Price,Close,High,Low,Open,Volume,SMA_20,RSI_14
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000,67.35430889129638,54.44250887078408
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200,67.77824172973632,59.30563860374021
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600,68.27599258422852,59.76758057422103
2020-05-07,73.3914566040039,73.73698728324429,72.96378136839786,73.26581377672255,115215200,68.73109512329101,64.83451589524262
2020-05-08,75.13829040527344,75.19159229593362,73.72337622769179,74.05045567520663,133838400,69.25034370422364,73.65883398088764
2020-05-11,76.32063293457031,76.81487886134366,74.43811241092033,74.64647707690482,145946400,69.7651611328125,84.78211704505564
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,70.06964721679688,78.17776964012545
2020-05-13,74.53742980957031,76.54835795686193,73.46170617265714,75.6276896528906,200622400,70.36023635864258,75.01990808745389
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,70.64641761779785,72.53671604372849
2020-05-15,74.55196380615234,74.5979975896763,72.7348641211466,72.76878686428954,166348400,70.95742607116699,70.31709527219182
2020-05-18,76.30847930908203,76.68159244527139,75.18430435781794,75.87480358845401,135178400,71.42717742919922,78.58660821171785
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,71.97829742431641,72.71542766486093
2020-05-20,77.34303283691406,77.41328870045753,76.68644883413718,76.7252145142633,111504800,72.50980377197266,72.73266292096184
2020-05-21,76.76643371582031,77.7452471676142,76.52899661001778,77.20496000564525,102688800,73.02540512084961,75.80434621797096
2020-05-22,77.26068878173828,77.34306311157628,76.4030153334949,76.5047688140829,81803200,73.46979560852051,74.8788434668817
2020-05-26,76.73733520507812,78.55685269616119,76.68160815192094,78.37756788987811,125522000,73.88560256958007,69.5535214428581
2020-05-27,77.0716781616211,77.21704762323688,75.85543536682479,76.59439371595593,112945200,74.3735782623291,68.51681718346047
2020-05-28,77.10562133789062,78.36305531429218,76.47084882755918,76.74704422339656,133560800,74.75270767211914,66.50873110555119
2020-05-29,77.03048706054688,77.80820362136383,76.6743352421508,77.34787320010697,153532400,75.05474815368652,59.87845407734074
2020-06-01,77.97783660888672,78.09897663549869,76.8536536129034,76.98448691190845,80791200,75.46129837036133,58.86926135560914
2020-06-02,78.33882141113281,78.36305089208805,77.2703656270627,77.71131704152964,87642800,75.83648681640625,66.3648427065497
2020-06-03,78.77006530761719,79.03173182452788,78.08683399477036,78.65861858793946,104491200,76.18007965087891,75.3407975970138
2020-06-04,78.09168243408203,78.89120338502829,77.71856920653472,78.59320375117642,87560400,76.45266304016113,68.06095765682214
2020-06-05,80.3158187866211,80.37638878570603,78.31216587865904,78.34123829521202,137250400,76.79888114929199,77.83763467802555
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400,77.08150100708008,74.70629596484972
2020-06-09,83.34187316894531,83.73436548390762,80.43936425549487,80.47086183031477,147712400,77.43256301879883,83.42341334203087
2020-06-10,85.48606872558594,85.95366732051313,83.85067883247099,84.28920501230608,166651600,77.93444595336913,84.35887200618079
2020-06-11,81.38186645507812,85.05483286146779,81.28011297568305,84.63084277845434,201662400,78.27666778564453,65.0070203466017
2020-06-12,82.08446502685547,84.26498513269779,80.97482582626513,83.51876594974783,200146000,78.63112335205078,65.47478606162483
2020-06-15,83.09960174560547,83.75133543445982,80.57746645559173,80.73979728329574,138808800,79.05850524902344,69.78599056534384
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800,79.50817832946777,72.93101417876785
2020-06-17,85.18321990966797,86.10630607045023,85.06207991592963,86.04573607358105,114406400,79.97396125793458,72.39984411568443
2020-06-18,85.21715545654297,85.63387739334637,84.60903023062069,85.1396240743936,96820400,80.36766738891602,72.75429610613892
2020-06-19,84.73016357421875,86.38735791979117,83.62294217777347,85.92218445110363,264476000,80.76585388183594,69.26053001652629
2020-06-22,86.94702911376953,87.08997343752344,85.07662707395669,85.12266086900618,135445200,81.2501708984375,72.20349456176291
2020-06-23,88.8028793334961,90.22021867227018,87.77076426941889,88.18991128978877,212155600,81.8534481048584,74.10643545389584
2020-06-24,87.23533630371094,89.3504433677871,86.86222303304002,88.43220009652119,192623200,82.36163101196288,71.06971510948199
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400,82.92602157592773,69.57494729781348
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800,83.35837059020996,60.68212716621104
2020-06-29,87.65205383300781,87.74654657742667,85.10811395697272,85.58540582946648,130646000,83.84208145141602,59.66537052320672
2020-06-30,88.38373565673828,88.66963165860406,87.22079468512266,87.24017383067029,140223200,84.34432716369629,56.93735787022239
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200,84.8166519165039,70.16432866453192
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600,85.32289581298828,68.8739227427498
2020-07-06,90.57637786865234,91.04397648582848,89.61210082402599,89.6435984064739,118655600,85.83592376708984,71.25343743222729
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400,86.3111557006836,65.93469359532895
2020-07-08,92.3983154296875,92.42981301031341,91.18449035546323,91.27171499364255,117092000,86.7639778137207,70.43641180678162
2020-07-09,92.79564666748047,93.34319433054527,91.74899550161554,93.28989244541889,125642800,87.12945671081543,71.03273247152308
2020-07-10,92.95799255371094,93.01614478395153,91.78051525297649,92.39105821700926,90257200,87.70826301574706,73.2538853578997
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200,88.23049736022949,67.55023089757896
2020-07-14,94.06035614013672,94.25175199437801,90.97855460222202,91.91132657887599,170989200,88.77853507995606,66.87400400211173
2020-07-15,94.70722961425781,96.18271360128323,93.5103660869661,95.93316555212387,153198000,89.24879951477051,75.4874956278419
2020-07-16,93.5418930053711,94.39714118909534,92.94346105400828,93.58065869622936,110577600,89.66673316955567,67.55332569970716
2020-07-17,93.3529052734375,94.14758336972574,92.8804563206502,93.99252801605422,92186800,90.07352066040039,81.61681377716013
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000,90.603023147583,81.60578405272364
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200,90.95590362548828,72.10371790017635
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600,91.22919540405273,73.61957052511225
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400,91.3663257598877,55.149487433419885
2020-07-24,89.75505828857422,90.09909918615199,86.39221027249204,88.17782031323753,185438800,91.43440704345703,47.25597073361718
2020-07-27,91.88225555419922,91.97432312790853,90.59333170366311,90.81622514062431,121214000,91.74464645385743,54.71971086603139
2020-07-28,90.37285614013672,91.63028980605597,90.3680058085899,91.45342276195278,103625600,91.88068656921386,43.755571581324745
2020-07-29,92.10514831542969,92.28928344671583,90.81864234957972,90.85498286396583,90329200,92.06675720214844,48.03311486539642
2020-07-30,93.21965789794922,93.32383652649061,90.87196403764284,91.27899267505967,158130000,92.31691207885743,50.707002742915854
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,93.05501899719238,68.77020892987677
2020-08-03,105.57352447509766,108.19014587634089,104.56079571075499,104.85879541958222,308151200,93.80487632751465,69.91961160127354
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600,94.60403709411621,69.98001043872964
2020-08-05,106.66377258300781,106.98358396526419,105.53474686841106,105.99992773294753,121776800,95.31730995178222,73.28463884333257
2020-08-06,110.38518524169922,110.87943850296628,106.40695185464003,106.99569046941184,202428800,96.19678688049316,76.85671135376674
2020-08-07,107.8755111694336,110.36335897935025,107.0794001665455,109.9070500983417,198045600,96.94266281127929,69.46442688775542
2020-08-10,109.4434585571289,110.46044277754098,106.79541676618443,109.31967059014084,212403600,97.78837814331055,73.74890297885105
2020-08-11,106.1885986328125,109.20556664025784,105.92888988244533,108.70800016951561,187902400,98.39479026794433,66.79090337930307
2020-08-12,109.71772766113281,109.97500693123462,107.0842483400898,107.27841885849969,165598000,99.14531517028809,78.41612413535273
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000,100.05119323730469,80.04531725532146
2020-08-14,111.55995178222656,111.64975583547505,109.75170820856059,111.48471014803833,165565200,100.96154556274413,78.58089043741745
2020-08-17,111.26866912841797,112.70555595050736,110.64246299694389,112.68128278727484,119561600,101.75896835327148,81.46348389729337
2020-08-18,112.19584655761719,112.62060097941455,110.68614768785797,111.02109807418744,105633600,102.6685287475586,81.00288492239531
2020-08-19,112.33663940429688,113.74925328645519,112.24198368199546,112.6036294278006,145538000,103.57192497253418,80.41430045680302
2020-08-20,114.82933044433594,114.94340764743272,112.3608970952543,112.37788905057565,126907200,104.81449432373047,74.52402469823478
2020-08-21,120.74674987792969,121.22975391383697,115.77590741300223,115.78804028950229,338054800,106.36407890319825,77.60387967349227
2020-08-24,122.19092559814453,125.03314486284968,120.32686221834298,124.9481850882098,345937600,107.8795124053955,78.19043221757504
2020-08-25,121.1884994506836,121.53316057768988,119.46763816827539,121.06471891526844,211495600,109.42029457092285,75.18137531761347
2020-08-26,122.83656311035156,123.29287194891076,121.43851175938384,122.50404222890556,163022400,110.95686531066895,73.25893637161465
2020-08-27,121.36811065673828,123.77100549354533,120.22490919644622,123.4384846629305,155552400,112.36428794860839,76.2240236400001
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,113.27392883300782,74.07800847449663
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,114.25928840637206,87.8682116347159
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100,115.45890960693359,88.53285990792006
2020-09-02,127.57195281982422,133.96026120747115,123.30014277535787,133.5816235663219,200119000,116.50431861877442,79.00877822770317
2020-09-03,117.35845184326172,125.08655566898445,116.98952488777601,123.21278864677252,257599600,116.85298194885254,57.72288179907283
2020-09-04,117.43610382080078,120.0962780604988,107.65947073062564,116.57203254505438,332607200,117.3310115814209,58.26126839469907
2020-09-08,109.53324890136719,115.52349838716887,109.39732807142673,110.63032628792358,231366600,117.33550109863282,46.99502005719408
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799983,113.8439033465614,176940500,117.72117881774902,51.61289409771703
2020-09-10,110.1837387084961,116.98952122909824,109.22258206036143,116.85360038621577,182274400,117.74447937011719,45.33171290663425
2020-09-11,108.73712158203125,111.87302575822105,106.7953872680664,111.23224987919093,180860300,117.59836273193359,36.740276110383505
2020-09-14,111.9992446899414,112.55263871695288,109.51382694155708,111.37789025284532,140150100,117.62032737731934,39.181739494371904
2020-09-15,112.17401885986328,115.36817345414228,110.30024450538139,114.88273976030895,184642000,117.6655948638916,40.26017790331021
2020-09-16,108.86334228515625,112.62060121644382,108.77596778791039,111.87303669164397,154679000,117.49896965026855,35.42604843443044
2020-09-17,107.12548828125,108.93130194991431,105.54297733812126,106.52355532978139,178011000,117.23841209411621,35.22807822718802
2020-09-18,103.72745513916016,107.64975978247199,102.99930468969426,107.18374764280628,287104900,116.68331832885742,33.03432538969969
2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,115.98963470458985,31.75521045066496
2020-09-22,108.55266571044922,109.57207929386054,105.97987340331184,109.39732289119372,183055400,115.30772171020507,26.96190662561237
2020-09-23,103.99930572509766,108.84393137946276,103.65949625131259,108.36820848614498,150718700,114.44826202392578,25.941356260669707
2020-09-24,105.06726837158203,107.03812795513899,101.94107424298952,102.10611991881453,167743300,113.5597972869873,34.57603556923996
2020-09-25,109.00897979736328,109.16432212155291,104.53328092968297,105.27114215532431,149981400,112.94184074401855,40.35985589007429
2020-09-28,111.61090087890625,111.96041368995603,109.49440992627346,111.65944720543573,137672400,112.46380996704102,52.704743357178444
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200,111.73808631896972,45.505143446540046
2020-09-30,112.43614196777344,113.84390402616219,110.30994757365427,110.4749932403561,142675200,110.84634513854981,53.42990243563538
2020-10-01,113.38758087158203,114.29048766143629,112.45554925094682,114.21281650793448,116120400,110.13712654113769,57.190033355989016
2020-10-02,109.72740936279297,112.00895324338501,108.95072003519334,109.6011992914294,144712000,109.75557441711426,46.53024289022212
2020-10-05,113.1060562133789,113.25168781010125,110.24200024207266,110.59151311135399,106243800,109.53907203674316,51.29660173256661
2020-10-06,109.86334228515625,112.73710847512729,108.97984952644627,112.32933859803765,161498200,109.55557670593262,51.39378335533095
2020-10-07,111.72740173339844,112.18371051307483,110.80507342782535,111.28080369994235,96849000,109.4468391418457,56.39158438880981
2020-10-08,111.62060546875,113.00894588963777,111.25167118458671,112.86331432521168,83477200,109.5186824798584,62.065882545032565
2020-10-09,113.56237030029297,113.59149513954675,111.57208900379892,111.92160188910647,100506900,109.75994491577148,60.61634389447528
2020-10-12,120.77588653564453,121.53316180020073,115.8050435838883,116.56231884844449,240226800,110.19877700805664,66.50064287871241
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500,110.46867752075195,69.01521299128402
2020-10-14,117.65941619873047,119.44580856247916,116.13515475963598,117.4749490324475,150712000,110.90848121643066,68.13983986171114
2020-10-15,117.19339752197266,117.66912045188067,114.70797946369227,115.26137355970408,112559200,111.4118766784668,63.102259247751206
2020-10-16,115.55262756347656,118.0089281560019,115.34874631090426,117.74678982617324,115393800,112.00313529968261,56.51058074909547
2020-10-19,112.6011962890625,116.9118422011094,112.29051903948137,116.46524411778215,120639300,112.28954124450684,52.83360089313843
2020-10-20,114.08663177490234,115.51380805714416,112.26139629791038,112.81479042703165,124423700,112.5662395477295,52.56334938727166
2020-10-21,113.46525573730469,115.25164788351834,113.05748587164362,113.27107784719725,89946000,113.03953704833984,50.121885199250755
2020-10-22,112.37789154052734,114.60117857735534,111.25168190141596,114.02836301066806,101988000,113.4050682067871,54.524375606889684
2020-10-23,111.68858337402344,113.15459517987493,110.95072209723901,112.99925284491812,82572600,113.53904838562012,47.33575755768049
2020-10-26,111.69829559326172,113.15459667058127,109.59150773865373,110.68859262413119,111850700,113.5434181213379,53.926075622062726
2020-10-27,113.20313262939453,113.86332273009963,111.20314823922772,112.12546926784462,92276800,113.66526260375977,53.206775664135975
2020-10-28,107.96044921875,112.06722147724142,107.86336396260268,111.69829454102945,143937800,113.4414779663086,43.49778617010953
2020-10-29,111.96041107177734,113.52350793821675,108.9313025825577,109.09635564462052,146129200,113.37011947631837,47.3480709316383
2020-10-30,105.68862915039062,108.7274415434045,104.58184087142044,107.82453453612558,190272600,113.16818046569824,24.220326384157772
2020-11-02,105.60123443603516,107.4555945603439,104.19347979423505,105.9313331743507,122866900,112.79293937683106,27.107318545010145
2020-11-03,107.22259521484375,108.24200151383607,105.56241289323033,106.46531984784082,107624400,112.66090202331543,31.146976611625306
2020-11-04,111.60118865966797,112.22254311397377,109.07693526315951,110.81478854874675,138235500,112.6545913696289,41.149330520369354
2020-11-05,115.56233215332031,116.13514770518474,113.46526266207991,114.51379370413532,126387100,112.85167770385742,50.01430832735654
2020-11-06,115.43103790283203,115.92702909027747,112.94132478624495,115.07119461202119,114457900,112.94511108398437,54.55071904730006
2020-11-09,113.12610626220703,118.6404186508716,112.86352313794548,117.19133287792215,154515300,112.5626220703125,48.495028134694614
2020-11-10,112.78570556640625,114.36121897834806,110.99622429098315,112.37723967589595,138023400,112.32330589294433,48.925808290970274
2020-11-11,116.2090835571289,116.3452388928094,113.24283383562194,113.97224059958567,112295000,112.25078926086425,55.639615875136506
2020-11-12,115.936767578125,117.22052312713384,115.31434109496367,116.33551348572685,103162300,112.18795776367188,56.33116373670306
2020-11-13,115.98541259765625,116.3841511366973,114.63357920983941,116.16047053233304,81581900,112.20959701538087,56.381780430892064
2020-11-16,116.99683380126953,117.66788289766848,114.90586651270257,115.65472076865481,91183000,112.42937889099122,55.73147915058734
2020-11-17,116.11181640625,117.35666927518157,115.6936229499769,116.26742672482064,74271000,112.5306381225586,64.18238776647993
2020-11-18,114.78915405273438,116.53000547162844,114.7599789740788,115.35323030643576,76322100,112.59683303833008,55.427294665553795
2020-11-19,115.38240814208984,115.79087409284412,113.60265410249275,114.36123584529591,74113000,112.7470588684082,73.78046292605049
2020-11-20,114.11810302734375,115.50883872913519,114.06948036722605,115.38241090893905,73604300,112.86853485107422,69.75272007912957
2020-11-23,110.72393798828125,114.39042656864258,110.62668524347754,113.96250558761568,127959300,112.8198169708252,57.50345801818771
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200,112.76004486083984,51.00436839269766
2020-11-25,112.84408569335938,113.54431736019659,112.00769869351593,112.37726952874067,76499200,113.00422668457031,42.05745607464635
2020-11-27,113.38870239257812,114.26399194036229,113.02886649286769,113.36925481147574,46691300,113.07564125061035,44.173166610870965
2020-11-30,115.78114318847656,117.64842229155751,113.60264348164121,113.75825378351841,169410200,113.58026695251465,57.53724971746224
2020-12-01,119.35039520263672,120.07980194572332,116.71480639467286,117.68734871878834,127728200,114.26772499084473,65.7489897512696
2020-12-02,119.70050811767578,119.98254627518949,117.57063810536371,118.66960823368215,89004200,114.89162063598633,59.824838316586046
2020-12-03,119.56434631347656,120.38127824003541,118.85438720785504,120.1284151780445,78967600,115.28977851867675,60.286799983384455
2020-12-04,118.89328002929688,119.48653134532607,118.18332098194936,119.23366830409037,78260400,115.45632591247559,57.96474231716032
2020-12-07,120.35211944580078,121.14960390007961,118.89330587676078,118.95165604515132,86712000,115.70237998962402,58.97037262464132
2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500,116.09431495666504,63.16621122784677
2020-12-09,118.43619537353516,122.49169482167979,117.67761359703715,121.11068659164964,115089200,116.37683944702148,59.286781404872784
2020-12-10,119.85614013671875,120.46884668353857,116.85098726008887,117.19137566392727,81312200,116.55919227600097,60.93161886786965
